decision_id,title,agenda_no,meeting_type,decision_type,decision_date,detail_url
2003,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-019-173호,,심의ㆍ의결,2022-11-30,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=2003&type=HTML&mobileYn=
2001,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-019-171호,,심의ㆍ의결,2022-11-30,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=2001&type=HTML&mobileYn=
6233,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-150호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6233&type=HTML&mobileYn=
6215,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-143호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6215&type=HTML&mobileYn=
8221,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-145호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8221&type=HTML&mobileYn=
8239,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-150호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8239&type=HTML&mobileYn=
6223,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-144호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6223&type=HTML&mobileYn=
1987,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-154호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1987&type=HTML&mobileYn=
6219,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-141호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6219&type=HTML&mobileYn=
8229,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-148호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8229&type=HTML&mobileYn=
6221,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-145호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6221&type=HTML&mobileYn=
6225,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-146호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6225&type=HTML&mobileYn=
1861,㈜크림의 개인회원간 중개거래 명세 제공을 위한 법령 해석에 관한 건,제2022-118-043호,제 1 소 위 원 회,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1861&type=HTML&mobileYn=
6217,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-142호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6217&type=HTML&mobileYn=
6227,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-147호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6227&type=HTML&mobileYn=
8219,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-143호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8219&type=HTML&mobileYn=
1983,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-152호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1983&type=HTML&mobileYn=
6231,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-149호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6231&type=HTML&mobileYn=
8223,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-142호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8223&type=HTML&mobileYn=
8233,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-147호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8233&type=HTML&mobileYn=
6229,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-148호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=6229&type=HTML&mobileYn=
8225,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-144호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8225&type=HTML&mobileYn=
8231,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-149호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8231&type=HTML&mobileYn=
1981,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-151호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1981&type=HTML&mobileYn=
1985,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-153호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1985&type=HTML&mobileYn=
8227,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-146호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8227&type=HTML&mobileYn=
1863,대구광역시 취약계층 주거실태 조사를 위한 대구시 구ㆍ군 등 보유 개인정보 제공 요청에 관한 건,제2022-118-041호,제 1 소 위 원 회,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1863&type=HTML&mobileYn=
1865,부산광역시 수영구의 해수 방류 차량 단속을 위한CCTV 설치 및 영상정보 제공에 관한 건,제2022-118-042호,제 1 소 위 원 회,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1865&type=HTML&mobileYn=
8215,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2022-018-141호,,심의ㆍ의결,2022-11-16,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=8215&type=HTML&mobileYn=
1821,「의약품 등의 안전에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-393호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1821&type=HTML&mobileYn=
1831,「재난적의료비 지원에 관한 법률 시행규칙」 일부 개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-390호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1831&type=HTML&mobileYn=
1835,「정보통신망 이용촉진 및 정보보호 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-402호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1835&type=HTML&mobileYn=
1875,「출입국관리법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-397호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1875&type=HTML&mobileYn=
1825,「중소기업창업 지원법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-396호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1825&type=HTML&mobileYn=
1833,「대기환경보전법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-401호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1833&type=HTML&mobileYn=
1847,「주민등록법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-391호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1847&type=HTML&mobileYn=
1899,「재외동포의 출입국과 법적지위에 관한법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-398호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1899&type=HTML&mobileYn=
1837,「건설기술 진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-403호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1837&type=HTML&mobileYn=
1819,「임금채권보장법」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-394호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1819&type=HTML&mobileYn=
1897,「재외동포의 출입국과 법적지위에 관한법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-398호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1897&type=HTML&mobileYn=
1839,「물류시설의 개발 및 운영에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-404호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1839&type=HTML&mobileYn=
1843,「국토의 계획 및 이용에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-389호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1843&type=HTML&mobileYn=
1841,「청소년복지 지원법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-405호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1841&type=HTML&mobileYn=
1849,「주민등록법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-392호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1849&type=HTML&mobileYn=
1845,「제주4ㆍ3사건 진상규명 및 희생자 명예회복에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-400호,제 2 소 위 원 회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1845&type=HTML&mobileYn=
1823,「임금채권보장법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-222-의안번호호,제22회 개인정보 보호위원회 제2소위원회,심의ㆍ의결,2022-11-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1823&type=HTML&mobileYn=
1795,「인삼산업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-221-381호,제 2 소 위 원 회,심의ㆍ의결,2022-10-26,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1795&type=HTML&mobileYn=
1791,「물환경보전법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-221-384호,제 2 소 위 원 회,심의ㆍ의결,2022-10-26,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1791&type=HTML&mobileYn=
1793,「건설산업기본법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,제2022-221-386호,제 2 소 위 원 회,심의ㆍ의결,2022-10-26,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=1793&type=HTML&mobileYn=
10147,슈퍼앱 등 주요 앱 사전실태점검 결과에 관한 건,제2025-016-241호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10147&type=HTML&mobileYn=
9961,「농림어업총조사 규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-310호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9961&type=HTML&mobileYn=
9969,「원자력안전법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-309호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9969&type=HTML&mobileYn=
10017,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-016-234호 (사건번호 : 2025조일0027),,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10017&type=HTML&mobileYn=
9965,「총포ㆍ도검ㆍ화약류 등의 안전관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-307호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9965&type=HTML&mobileYn=
10019,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-214-313호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10019&type=HTML&mobileYn=
10009,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-016-236호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10009&type=HTML&mobileYn=
10023,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-214-312호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10023&type=HTML&mobileYn=
10143,슈퍼앱 등 주요 앱 사전실태점검 결과에 관한 건,제2025-016-239호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10143&type=HTML&mobileYn=
10025,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-016-235호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10025&type=HTML&mobileYn=
9963,「항공보안법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-311호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9963&type=HTML&mobileYn=
9957,「고준위 방사성폐기물 관리에 관한 특별법 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-304호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9957&type=HTML&mobileYn=
10141,슈퍼앱 등 주요 앱 사전실태점검 결과에 관한 건,제2025-016-237호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10141&type=HTML&mobileYn=
10145,슈퍼앱 등 주요 앱 사전실태점검 결과에 관한 건,제2025-016-240호,,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10145&type=HTML&mobileYn=
10021,,,,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10021&type=HTML&mobileYn=
10013,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10013&type=HTML&mobileYn=
9959,「해양경찰수사규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-306호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9959&type=HTML&mobileYn=
9955,「초ㆍ중등교육법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-214-308호,제 2 소 위 원 회,심의ㆍ의결,2025-07-23,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9955&type=HTML&mobileYn=
10105,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-230호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10105&type=HTML&mobileYn=
9935,「개인정보 보호법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-294호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9935&type=HTML&mobileYn=
9901,「자동차손해배상 보장법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-300호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9901&type=HTML&mobileYn=
9907,「공공주택 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-295호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9907&type=HTML&mobileYn=
9895,「자동차손해배상 보장법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-299호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9895&type=HTML&mobileYn=
9933,「게임산업진흥에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-291호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9933&type=HTML&mobileYn=
9931,「환경기술 및 환경산업 지원법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-290호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9931&type=HTML&mobileYn=
9897,「공공주택 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-296호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9897&type=HTML&mobileYn=
9919,「해양경비법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-288호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9919&type=HTML&mobileYn=
10011,관세청의 통관 업무 수행을 위한 출입국ㆍ외국인청 보유 개인정보 제공 요청에 관한 건,제2025-114-019호,제 1 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10011&type=HTML&mobileYn=
9903,「여권법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-298호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9903&type=HTML&mobileYn=
10547,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-228호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10547&type=HTML&mobileYn=
10523,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-227호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10523&type=HTML&mobileYn=
9975,「군보건의료에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-292호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9975&type=HTML&mobileYn=
9899,「산지관리법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-297호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9899&type=HTML&mobileYn=
9979,「신용보증기금법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-293호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9979&type=HTML&mobileYn=
9929,「환경기술 및 환경산업 지원법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-289호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9929&type=HTML&mobileYn=
10525,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-226호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10525&type=HTML&mobileYn=
9915,「국가기간 전력망 확충 특별법 시행령」 제정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-213-287호,제 2 소 위 원 회,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9915&type=HTML&mobileYn=
10101,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-229호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10101&type=HTML&mobileYn=
10517,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-015-225호,,심의ㆍ의결,2025-07-09,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10517&type=HTML&mobileYn=
10511,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-212-284호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10511&type=HTML&mobileYn=
9843,「소비자생활협동조합법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-267호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9843&type=HTML&mobileYn=
9857,「건축물대장규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-270호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9857&type=HTML&mobileYn=
9855,「건강가정기본법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-273호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9855&type=HTML&mobileYn=
10007,,,제 1 소 위 원 회,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10007&type=HTML&mobileYn=
9845,「재외국민등록법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-268호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9845&type=HTML&mobileYn=
9983,「학교안전사고 예방 및 보상에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-276호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9983&type=HTML&mobileYn=
9849,「재외국민등록법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-269호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9849&type=HTML&mobileYn=
10005,「행정사법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-261호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10005&type=HTML&mobileYn=
9851,「형의 집행 및 수용자의 처우에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-260호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9851&type=HTML&mobileYn=
9923,「기후ㆍ기후변화 감시 및 예측 등에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-274호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9923&type=HTML&mobileYn=
9973,,,,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9973&type=HTML&mobileYn=
9977,「북한이탈주민의 보호 및 정착지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-265호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9977&type=HTML&mobileYn=
9861,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-212-278호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9861&type=HTML&mobileYn=
9841,「소비자생활협동조합법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-266호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9841&type=HTML&mobileYn=
10003,「행정사법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-263호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10003&type=HTML&mobileYn=
10015,,,,심의ㆍ의결,,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10015&type=HTML&mobileYn=
9989,「병역법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-264호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9989&type=HTML&mobileYn=
9863,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-212-277호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9863&type=HTML&mobileYn=
9853,「건강가정기본법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-272호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9853&type=HTML&mobileYn=
9985,「행정사법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-262호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9985&type=HTML&mobileYn=
9847,「대도시권 광역교통 관리에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-271호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9847&type=HTML&mobileYn=
9859,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-212-279호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9859&type=HTML&mobileYn=
9981,「학교복합시설 설치 및 운영ㆍ관리에 관한 법률 시행규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,제2025-212-275호,제 2 소 위 원 회,심의ㆍ의결,2025-06-25,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=9981&type=HTML&mobileYn=
10093,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,제2025-013-042호,,심의ㆍ의결,2025-06-11,/DRF/lawService.do?OC=byoungpil.kim&target=ppc&ID=10093&type=HTML&mobileYn=
