decision_id,decision_date,document_category,title,applicant,sanction_strength,sanction_types,monetary_amount,violated_articles,case_type,raw_xml_path
167,2021-10-21,privacy_impact_review,「보호관찰등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/167.xml
1463,2021-10-21,privacy_impact_review,「보호관찰등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/1463.xml
399,2022-01-12,privacy_impact_review,「벤처투자 촉진에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,중소벤처기업부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/399.xml
403,2022-01-12,privacy_impact_review,「학교안전사고 예방 및 보상에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,교육부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/403.xml
431,2022-01-12,privacy_impact_review,「공공기록물 관리에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가기록원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/431.xml
435,2022-01-12,privacy_impact_review,「국세기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/435.xml
437,2022-01-12,privacy_impact_review,「국가유공자 등 예우 및 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/437.xml
439,2022-01-12,privacy_impact_review,「관세법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/439.xml
441,2022-01-12,privacy_impact_review,「고엽제후유의증 등 환자지원 및 단체설립에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/441.xml
443,2022-01-12,privacy_impact_review,「참전유공자 예우 및 단체설립에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/443.xml
445,2022-01-12,privacy_impact_review,「위치정보의 보호 및 이용 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,방송통신위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/445.xml
447,2022-01-12,privacy_impact_review,「특례를 둘 수 있는 시ㆍ군ㆍ구 지정 신청 등의 서식에 관한 규칙」 제정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/447.xml
449,2022-01-12,privacy_impact_review,「특수임무유공자 예우 및 단체설립에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/449.xml
451,2022-01-12,privacy_impact_review,「5ㆍ18민주유공자예우 및 단체설립에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/451.xml
453,2022-01-12,privacy_impact_review,「저출산ㆍ고령사회기본법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/453.xml
455,2022-01-12,privacy_impact_review,「독립유공자예우에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/455.xml
457,2022-01-12,privacy_impact_review,「공공기록물 관리에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가기록원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/457.xml
459,2022-01-12,privacy_impact_review,「보훈보상대상자 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/459.xml
461,2022-01-12,privacy_impact_review,「공공보건의료에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/461.xml
463,2022-01-12,privacy_impact_review,「국민건강증진법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/463.xml
467,2022-01-12,privacy_impact_review,「소득세법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/467.xml
469,2022-01-12,privacy_impact_review,「상속세 및 증여세법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/469.xml
471,2022-01-12,privacy_impact_review,「세무사법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/471.xml
473,2022-01-12,privacy_impact_review,「주세법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/473.xml
477,2022-01-12,privacy_impact_review,「국제조세조정에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/477.xml
479,2022-01-12,privacy_impact_review,「국세징수법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/479.xml
327,2022-01-26,privacy_impact_review,「법원이 재판권을 가지는 군인 등의 범죄에 대한 수사절차 등에 관한 규정」 제정안에 대한 개인정보 침해요인 평가 결과,국방부장관,1,개선권고,,제15조,,/home/bpkim/pipc/data/raw/decisions/327.xml
349,2022-01-26,privacy_impact_review,「국가교육위원회 설치 및 운영에 관한 법률 시행령」제정안에 대한 개인정보 침해요인 평가 결과,교육부장관,1,개선권고,,제17조,,/home/bpkim/pipc/data/raw/decisions/349.xml
351,2022-01-26,privacy_impact_review,「소금산업 진흥법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양수산부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/351.xml
357,2022-01-26,privacy_impact_review,「농림수산식품투자조합 결성 및 운용에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/357.xml
363,2022-01-26,privacy_impact_review,「특허법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/363.xml
365,2022-01-26,privacy_impact_review,「교육공무원 징계령」일부개정안에 대한 개인정보 침해요인 평가 결과,교육부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/365.xml
367,2022-01-26,privacy_impact_review,「지역상권 상생 및 활성화에 관한 법률 시행령」제정안에 대한 개인정보 침해요인 평가 결과,중소벤처기업부장관,1,개선권고,,제7조,,/home/bpkim/pipc/data/raw/decisions/367.xml
465,2022-01-26,privacy_impact_review,「도시교통정비 촉진법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,국토교통부장관,1,개선권고,,제32조의2;제38조,,/home/bpkim/pipc/data/raw/decisions/465.xml
475,2022-01-26,privacy_impact_review,「도로교통법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,경찰청장,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/475.xml
481,2022-01-26,privacy_impact_review,「도시교통정비 촉진법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,국토교통부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/481.xml
485,2022-01-26,privacy_impact_review,「지방세법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/485.xml
489,2022-01-26,privacy_impact_review,「군사법원법 제228조의2 제2항에 따른 군검사와 군사법경찰관의 수사준칙에 관한 규정」제정안에 대한 개인정보 침해요인 평가 결과,국방부장관,1,개선권고,,제228조의2;제42조,,/home/bpkim/pipc/data/raw/decisions/489.xml
491,2022-01-26,privacy_impact_review,「변리사법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/491.xml
501,2022-01-26,privacy_impact_review,「재외동포의 출입국과 법적지위에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/501.xml
509,2022-01-26,privacy_impact_review,「재외동포의 출입국과 법적지위에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/509.xml
513,2022-01-26,privacy_impact_review,「출입국관리법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/513.xml
347,2022-02-09,privacy_impact_review,「행정기관의 공모전 운영에 관한 규정」 제정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/347.xml
353,2022-02-09,privacy_impact_review,「축산법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/353.xml
355,2022-02-09,privacy_impact_review,「소비자생활협동조합법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,공정거래위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/355.xml
359,2022-02-09,privacy_impact_review,「국가정보원직원법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,국가정보원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/359.xml
361,2022-02-09,privacy_impact_review,「방송법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,방송통신위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/361.xml
373,2022-02-09,privacy_impact_review,「한국교육방송공사법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,방송통신위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/373.xml
385,2022-02-09,privacy_impact_review,「가축전염병 예방법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/385.xml
389,2022-02-09,privacy_impact_review,「방송문화진흥회법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,방송통신위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/389.xml
393,2022-02-09,privacy_impact_review,「전기통신사업법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,과학기술정보통신부장관,1,개선권고,,제36조;제36조의1;제42조;제6조의2,,/home/bpkim/pipc/data/raw/decisions/393.xml
397,2022-02-14,privacy_impact_review,「감염병의 예방 및 관리에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,질병관리청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/397.xml
61,2022-02-23,privacy_impact_review,「항공안전법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,국토교통부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/61.xml
63,2022-02-23,privacy_impact_review,「안보범죄정보 업무규정」제정안에 대한 개인정보 침해요인 평가 결과,국가정보원장,1,개선권고,,제13조;제3조;제6조,,/home/bpkim/pipc/data/raw/decisions/63.xml
71,2022-02-23,privacy_impact_review,「농어업인의 안전보험 및 안전재해예방에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/71.xml
75,2022-02-23,privacy_impact_review,「개인정보 보호법 시행령」일부개정안에 대한 개인정보 침해요인 평가 결과,개인정보보호위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/75.xml
639,2022-02-23,privacy_impact_review,「데이터 산업진흥 및 이용촉진에 관한 기본법 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,과학기술정보통신부장관,1,개선권고,,제41조,,/home/bpkim/pipc/data/raw/decisions/639.xml
641,2022-02-23,privacy_impact_review,「근로자퇴직급여 보장법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,고용노동부장관,1,개선권고,,제32조;제43조,,/home/bpkim/pipc/data/raw/decisions/641.xml
647,2022-02-23,privacy_impact_review,「지방세법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/647.xml
655,2022-02-23,privacy_impact_review,「데이터 산업진흥 및 이용촉진에 관한 기본법 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,과학기술정보통신부장관,1,개선권고,,제3조,,/home/bpkim/pipc/data/raw/decisions/655.xml
657,2022-02-23,privacy_impact_review,「식품위생법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,식품의약품안전처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/657.xml
689,2022-02-23,privacy_impact_review,「종합부동산세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/689.xml
691,2022-02-23,privacy_impact_review,「특허권 등의 등록령 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,특허청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/691.xml
693,2022-02-23,privacy_impact_review,「호스피스ㆍ완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/693.xml
695,2022-02-23,privacy_impact_review,「국민기초생활 보장법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/695.xml
697,2022-02-23,privacy_impact_review,「국세기본법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/697.xml
699,2022-02-23,privacy_impact_review,「국제조세조정에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/699.xml
701,2022-02-23,privacy_impact_review,「아동복지법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,1,개선권고,,제18조;제38조의2,,/home/bpkim/pipc/data/raw/decisions/701.xml
703,2022-02-23,privacy_impact_review,「조세특례제한법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/703.xml
705,2022-02-23,privacy_impact_review,「과세자료의 제출 및 관리에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/705.xml
707,2022-02-23,privacy_impact_review,「상속세 및 증여세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/707.xml
709,2022-02-23,privacy_impact_review,「주세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/709.xml
711,2022-02-23,privacy_impact_review,「국민기초생활 보장법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/711.xml
717,2022-02-23,privacy_impact_review,「법인세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/717.xml
725,2022-02-23,privacy_impact_review,「경력단절여성등의 경제활동 촉진법 시행령」 전부개정안에 대한 개인정보 침해요인 평가 결과,여성가족부장관,1,개선권고,,제15조;제9조,,/home/bpkim/pipc/data/raw/decisions/725.xml
727,2022-02-23,privacy_impact_review,「소득세법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,기획재정부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/727.xml
729,2022-02-23,privacy_impact_review,「도로교통법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,경찰청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/729.xml
733,2022-02-23,privacy_impact_review,「항만시설관리권 등록령 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양수산부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/733.xml
737,2022-02-23,privacy_impact_review,「경력단절여성등의 경제활동 촉진법 시행규칙」 전부개정안에 대한 개인정보 침해요인 평가 결과,여성가족부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/737.xml
551,2022-03-10,privacy_impact_review,「해양수산과학기술육성법」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양수산부장관,1,개선권고,,제13조,,/home/bpkim/pipc/data/raw/decisions/551.xml
569,2022-03-10,privacy_impact_review,「역사문화권 정비 등에 관한 특별법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,문화재청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/569.xml
577,2022-03-10,privacy_impact_review,「자유무역협정 체결에 따른 무역조정 지원에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/577.xml
579,2022-03-10,privacy_impact_review,「자유무역협정 체결에 따른 무역조정 지원에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/579.xml
583,2022-03-10,privacy_impact_review,「국가보훈대상자 의료지원에 관한 규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/583.xml
593,2022-03-10,privacy_impact_review,「경륜ㆍ경정법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,문화체육관광부장관,1,개선권고,,제18조;제28조의3,,/home/bpkim/pipc/data/raw/decisions/593.xml
619,2022-03-10,privacy_impact_review,「원자력안전 정보공개 및 소통에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,원자력안전위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/619.xml
637,2022-03-10,privacy_impact_review,「원자력안전 정보공개 및 소통에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,원자력안전위원회위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/637.xml
643,2022-03-10,privacy_impact_review,「제주4ㆍ3사건 진상규명 및 희생자 명예회복에 관한 특별법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/643.xml
659,2022-03-10,privacy_impact_review,「재난 및 안전관리 기본법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/659.xml
679,2022-03-10,privacy_impact_review,「외교부 소관 비영리법인의 설립 및 감독에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,외교부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/679.xml
683,2022-03-10,privacy_impact_review,「5ㆍ18민주유공자예우 및 단체설립에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,국가보훈처장,0,,,,,/home/bpkim/pipc/data/raw/decisions/683.xml
1445,2022-03-10,privacy_impact_review,「지방세징수법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/1445.xml
21,2022-03-23,privacy_impact_review,「저출산ㆍ고령사회기본법 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/21.xml
29,2022-03-23,privacy_impact_review,「형의 실효 등에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/29.xml
49,2022-03-23,privacy_impact_review,「의료법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,1,개선권고,,제10조의3;제10조의5;제11조;제31조의6;제42조;제42조의2,,/home/bpkim/pipc/data/raw/decisions/49.xml
51,2022-03-23,privacy_impact_review,「 농어업경영체 육성 및 지원에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/51.xml
53,2022-03-23,privacy_impact_review,「중소기업창업 지원법 시행령」 전부개정안에 대한 개인정보 침해요인 평가 결과,중소벤처기업부장관,1,개선권고,,제39조;제41조;제9조,,/home/bpkim/pipc/data/raw/decisions/53.xml
87,2022-03-23,privacy_impact_review,「해외이주법」 일부개정안에 대한 개인정보 침해요인 평가 결과,외교부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/87.xml
93,2022-03-23,privacy_impact_review,「전자정부법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/93.xml
97,2022-03-23,privacy_impact_review,「경찰수사에 관한 인권보호규칙」 제정안에 대한 개인정보 침해요인 평가 결과,경찰청장,1,개선권고,,제11조;제41조;제45조,,/home/bpkim/pipc/data/raw/decisions/97.xml
103,2022-03-23,privacy_impact_review,「의료법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/103.xml
113,2022-03-23,privacy_impact_review,「농지법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,농림축산식품부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/113.xml
125,2022-03-23,privacy_impact_review,「중소기업창업 지원법 시행규칙」 전부개정안에 대한 개인정보 침해요인 평가 결과,중소벤처기업부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/125.xml
545,2022-03-23,privacy_impact_review,「임업ㆍ산림 공익기능 증진을 위한 직접지불제도 운영에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,산림청장,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/545.xml
553,2022-03-23,privacy_impact_review,「임업ㆍ산림 공익기능 증진을 위한 직접지불제도 운영에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,산림청장,1,개선권고,,제32조,,/home/bpkim/pipc/data/raw/decisions/553.xml
9,2022-04-13,privacy_impact_review,「부패방지 및 국민권익위원회의 설치와 운영에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국민권익위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/9.xml
19,2022-04-13,privacy_impact_review,「소방의 화재조사에 관한 법률 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,소방청장,1,개선권고,,제19조;제23조,,/home/bpkim/pipc/data/raw/decisions/19.xml
23,2022-04-13,privacy_impact_review,「민사소송 등에서의 전자문서 이용 등에 관한 법률」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/23.xml
25,2022-04-13,privacy_impact_review,「문화재보호법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,문화재청장,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/25.xml
85,2022-04-13,privacy_impact_review,「부정청탁 및 금품등 수수의 금지에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국민권익위원회 위원장,0,,,,,/home/bpkim/pipc/data/raw/decisions/85.xml
89,2022-04-13,privacy_impact_review,「전자장치 부착 등에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/89.xml
95,2022-04-13,privacy_impact_review,「인감증명서 서식 정비를 위한 국방부 소관 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,국방부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/95.xml
99,2022-04-13,privacy_impact_review,「양육비 이행확보 및 지원에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,여성가족부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/99.xml
101,2022-04-13,privacy_impact_review,「인감증명서 서식 정비를 위한 국방부 소관 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,국방부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/101.xml
1451,2022-04-13,privacy_impact_review,「소방의 화재조사에 관한 법률 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,소방청장,1,개선권고,,제13조;제14조;제36조,,/home/bpkim/pipc/data/raw/decisions/1451.xml
3,2022-04-27,privacy_impact_review,「병역법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,병무청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/3.xml
5,2022-04-27,privacy_impact_review,「국가첨단전략산업 경쟁력 강화 및 보호에 관한 특별조치법 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/5.xml
7,2022-04-27,privacy_impact_review,「자살예방 및 생명존중문화 조성을 위한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,보건복지부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/7.xml
11,2022-04-27,privacy_impact_review,「원양산업발전법」 일부개정안에 대한 개인정보 침해요인 평가 결과,해양수산부장관,1,개선권고,,제2조;제6조의3,,/home/bpkim/pipc/data/raw/decisions/11.xml
13,2022-04-27,privacy_impact_review,「스포츠클럽법 시행규칙」 제정안에 대한 개인정보 침해요인 평가 결과,문화체육관광부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/13.xml
15,2022-04-27,privacy_impact_review,「지방자치단체 보조금 관리에 관한 법률」 일부개정법률안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/15.xml
17,2022-04-27,privacy_impact_review,「광산피해의 방지 및 복구에 관한 법률 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/17.xml
27,2022-04-27,privacy_impact_review,「행정절차법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/27.xml
65,2022-04-27,privacy_impact_review,「병역법 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,병무청장,0,,,,,/home/bpkim/pipc/data/raw/decisions/65.xml
67,2022-04-27,privacy_impact_review,「광산피해의 방지 및 복구에 관한 법률 시행령」 일부개정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,1,개선권고,,제38조의2,,/home/bpkim/pipc/data/raw/decisions/67.xml
69,2022-04-27,privacy_impact_review,「행정절차법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,행정안전부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/69.xml
73,2022-04-27,privacy_impact_review,「범죄피해자 보호법 시행규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,법무부장관,1,개선권고,,,,/home/bpkim/pipc/data/raw/decisions/73.xml
81,2022-04-27,privacy_impact_review,「국가첨단전략산업 경쟁력 강화 및 보호에 관한 특별조치법 시행령」 제정안에 대한 개인정보 침해요인 평가 결과,산업통상자원부장관,0,,,,,/home/bpkim/pipc/data/raw/decisions/81.xml
